date,id_produit,nom_produit,type_produit,type_operation,type_sortie,quantite,unite,id_lot,id_arrivage,id_fournisseur,nom_fournisseur,date_expiration,stock_theorique,temperature_stockage
2024-10-09,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.96,L,3597,3597,18,Hygiène Pro,2026-01-09,113.51,
2024-10-10,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,8.870000000000001,kg,3618,3618,1,Volailles Dupont,2024-10-10,21.13,4.9
2024-10-10,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.42,kg,3625,3625,1,Volailles Dupont,2024-10-12,12.709999999999999,7.5
2024-10-10,1,Poulet frais,Aliment,ENTREE,,17.29,kg,3631,3631,1,Volailles Dupont,2024-10-13,30.0,6.3
2024-10-10,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,7.15,kg,3626,3626,2,Poissonnerie Martin,2024-10-11,12.85,7.1
2024-10-10,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,3627,3627,3,Boulangerie Moderne,2024-10-10,0.0,5.6
2024-10-10,3,Pain frais,Aliment,ENTREE,,40.0,kg,3632,3632,3,Boulangerie Moderne,2024-10-11,40.0,2.3
2024-10-10,4,Lait entier,Aliment,SORTIE,CONSOMMATION,26.66,L,3617,3617,7,Laiterie Régionale,2024-10-11,125.39999999999999,5.5
2024-10-10,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,8.59,kg,3620,3620,7,Laiterie Régionale,2024-10-20,53.97999999999999,3.3
2024-10-10,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.94,kg,3629,3629,6,Fromagerie du Mont,2024-10-14,25.06,6.7
2024-10-10,7,Beurre,Aliment,SORTIE,CONSOMMATION,0.8100000000000236,kg,3590,3590,7,Laiterie Régionale,2024-10-25,35.0,5.5
2024-10-10,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.379999999999977,kg,3621,3621,7,Laiterie Régionale,2024-10-28,31.620000000000022,2.9
2024-10-10,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.43,kg,3630,3630,8,Boucherie Centrale,2024-10-14,32.57,5.3
2024-10-10,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,20.21,kg,3622,3622,10,Maraîcher Local,2024-10-15,142.35,7.4
2024-10-10,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,15.97,kg,3623,3623,10,Maraîcher Local,2024-10-16,116.96000000000001,3.3
2024-10-10,11,Oeufs,Aliment,SORTIE,CONSOMMATION,58.72,unité,3592,3592,11,Ferme Avicole,2024-10-24,25.650000000000446,7.4
2024-10-10,12,Riz,Aliment,SORTIE,CONSOMMATION,13.3,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,139.40999999999974,5.1
2024-10-10,13,Pâtes,Aliment,SORTIE,CONSOMMATION,8.39,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,105.99000000000007,7.6
2024-10-10,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.12,L,3595,3595,14,Épicerie Grossiste,2025-08-05,26.3399999999999,4.6
2024-10-10,15,Farine,Aliment,SORTIE,CONSOMMATION,5.36,kg,3596,3596,15,Minoterie Régionale,2025-02-02,76.13000000000002,3.8
2024-10-10,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.42,L,3548,3548,18,Hygiène Pro,2026-07-20,25.019999999999932,
2024-10-10,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.52,L,3549,3549,18,Hygiène Pro,2026-09-06,9.689999999999934,
2024-10-10,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.2,L,3597,3597,18,Hygiène Pro,2026-01-09,108.31,
2024-10-11,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.69,kg,3625,3625,1,Volailles Dupont,2024-10-12,19.31,7.4
2024-10-11,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,12.85,kg,3626,3626,2,Poissonnerie Martin,2024-10-11,0.0,7.5
2024-10-11,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3633,3633,2,Poissonnerie Martin,2024-10-12,20.0,6.3
2024-10-11,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,3632,3632,3,Boulangerie Moderne,2024-10-11,0.0,2.3
2024-10-11,3,Pain frais,Aliment,ENTREE,,40.0,kg,3634,3634,3,Boulangerie Moderne,2024-10-13,40.0,4.0
2024-10-11,4,Lait entier,Aliment,SORTIE,DESTRUCTION,20.399999999999995,L,3617,3617,7,Laiterie Régionale,2024-10-11,105.0,5.1
2024-10-11,4,Lait entier,Aliment,SORTIE,CONSOMMATION,25.99,L,3628,3628,7,Laiterie Régionale,2024-10-14,79.01,4.5
2024-10-11,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,8.58,kg,3620,3620,7,Laiterie Régionale,2024-10-20,45.39999999999999,5.1
2024-10-11,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.92,kg,3629,3629,6,Fromagerie du Mont,2024-10-14,20.14,6.4
2024-10-11,7,Beurre,Aliment,SORTIE,CONSOMMATION,4.53,kg,3621,3621,7,Laiterie Régionale,2024-10-28,27.09000000000002,3.4
2024-10-11,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.22,kg,3630,3630,8,Boucherie Centrale,2024-10-14,25.35,7.8
2024-10-11,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,24.08,kg,3622,3622,10,Maraîcher Local,2024-10-15,118.27,4.0
2024-10-11,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,18.02,kg,3623,3623,10,Maraîcher Local,2024-10-16,98.94000000000001,6.1
2024-10-11,12,Riz,Aliment,SORTIE,CONSOMMATION,14.7,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,124.70999999999972,2.1
2024-10-11,13,Pâtes,Aliment,SORTIE,CONSOMMATION,10.19,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,95.80000000000007,4.9
2024-10-11,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.58,L,3595,3595,14,Épicerie Grossiste,2025-08-05,21.7599999999999,3.4
2024-10-11,15,Farine,Aliment,SORTIE,CONSOMMATION,6.98,kg,3596,3596,15,Minoterie Régionale,2025-02-02,69.15000000000002,2.6
2024-10-11,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.03,L,3548,3548,18,Hygiène Pro,2026-07-20,21.98999999999993,
2024-10-11,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.27,L,3549,3549,18,Hygiène Pro,2026-09-06,6.419999999999934,
2024-10-11,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.93,L,3597,3597,18,Hygiène Pro,2026-01-09,101.38,
2024-10-12,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,2.0199999999999996,kg,3625,3625,1,Volailles Dupont,2024-10-12,17.29,3.0
2024-10-12,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,6.04,kg,3631,3631,1,Volailles Dupont,2024-10-13,11.25,6.8
2024-10-12,1,Poulet frais,Aliment,ENTREE,,18.75,kg,3635,3635,1,Volailles Dupont,2024-10-14,30.0,2.6
2024-10-12,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,3633,3633,2,Poissonnerie Martin,2024-10-12,0.0,4.0
2024-10-12,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3636,3636,2,Poissonnerie Martin,2024-10-13,20.0,6.1
2024-10-12,3,Pain frais,Aliment,SORTIE,CONSOMMATION,12.7,kg,3634,3634,3,Boulangerie Moderne,2024-10-13,27.3,6.6
2024-10-12,4,Lait entier,Aliment,SORTIE,CONSOMMATION,22.98,L,3628,3628,7,Laiterie Régionale,2024-10-14,56.03,4.6
2024-10-12,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,7.52,kg,3620,3620,7,Laiterie Régionale,2024-10-20,37.879999999999995,7.4
2024-10-12,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.21,kg,3629,3629,6,Fromagerie du Mont,2024-10-14,15.93,4.1
2024-10-12,7,Beurre,Aliment,SORTIE,CONSOMMATION,2.31,kg,3621,3621,7,Laiterie Régionale,2024-10-28,24.780000000000022,5.9
2024-10-12,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,5.17,kg,3630,3630,8,Boucherie Centrale,2024-10-14,20.18,5.1
2024-10-12,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,14.3,kg,3622,3622,10,Maraîcher Local,2024-10-15,103.97,5.7
2024-10-12,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,15.54,kg,3623,3623,10,Maraîcher Local,2024-10-16,83.4,6.1
2024-10-12,12,Riz,Aliment,SORTIE,CONSOMMATION,7.92,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,116.78999999999972,6.4
2024-10-12,13,Pâtes,Aliment,SORTIE,CONSOMMATION,5.85,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,89.95000000000007,5.1
2024-10-12,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,2.77,L,3595,3595,14,Épicerie Grossiste,2025-08-05,18.9899999999999,6.3
2024-10-12,15,Farine,Aliment,SORTIE,CONSOMMATION,5.3,kg,3596,3596,15,Minoterie Régionale,2025-02-02,63.85000000000002,3.7
2024-10-12,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.17,L,3548,3548,18,Hygiène Pro,2026-07-20,19.81999999999993,
2024-10-12,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,2.2,L,3549,3549,18,Hygiène Pro,2026-09-06,4.219999999999934,
2024-10-12,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.55,L,3597,3597,18,Hygiène Pro,2026-01-09,95.83,
2024-10-13,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,11.25,kg,3631,3631,1,Volailles Dupont,2024-10-13,18.75,2.3
2024-10-13,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,7.92,kg,3635,3635,1,Volailles Dupont,2024-10-14,10.83,4.2
2024-10-13,1,Poulet frais,Aliment,ENTREE,,19.17,kg,3637,3637,1,Volailles Dupont,2024-10-15,30.0,2.6
2024-10-13,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,3636,3636,2,Poissonnerie Martin,2024-10-13,0.0,2.5
2024-10-13,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3638,3638,2,Poissonnerie Martin,2024-10-14,20.0,3.9
2024-10-13,3,Pain frais,Aliment,SORTIE,DESTRUCTION,27.3,kg,3634,3634,3,Boulangerie Moderne,2024-10-13,0.0,4.9
2024-10-13,3,Pain frais,Aliment,ENTREE,,40.0,kg,3639,3639,3,Boulangerie Moderne,2024-10-14,40.0,5.9
2024-10-13,4,Lait entier,Aliment,SORTIE,CONSOMMATION,20.65,L,3628,3628,7,Laiterie Régionale,2024-10-14,35.38,6.2
2024-10-13,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,6.64,kg,3620,3620,7,Laiterie Régionale,2024-10-20,31.239999999999995,6.5
2024-10-13,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,3.77,kg,3629,3629,6,Fromagerie du Mont,2024-10-14,12.16,7.6
2024-10-13,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.27,kg,3621,3621,7,Laiterie Régionale,2024-10-28,21.510000000000023,7.9
2024-10-13,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,6.05,kg,3630,3630,8,Boucherie Centrale,2024-10-14,14.129999999999999,6.8
2024-10-13,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,14.41,kg,3622,3622,10,Maraîcher Local,2024-10-15,89.56,7.1
2024-10-13,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,17.2,kg,3623,3623,10,Maraîcher Local,2024-10-16,66.2,3.2
2024-10-13,12,Riz,Aliment,SORTIE,CONSOMMATION,9.61,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,107.17999999999972,5.2
2024-10-13,13,Pâtes,Aliment,SORTIE,CONSOMMATION,7.38,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,82.57000000000008,4.7
2024-10-13,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,2.36,L,3595,3595,14,Épicerie Grossiste,2025-08-05,16.6299999999999,3.9
2024-10-13,15,Farine,Aliment,SORTIE,CONSOMMATION,3.86,kg,3596,3596,15,Minoterie Régionale,2025-02-02,59.99000000000002,6.5
2024-10-13,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,2.62,L,3548,3548,18,Hygiène Pro,2026-07-20,17.19999999999993,
2024-10-13,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,2.98,L,3549,3549,18,Hygiène Pro,2026-09-06,1.239999999999934,
2024-10-13,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,4.87,L,3597,3597,18,Hygiène Pro,2026-01-09,90.96,
2024-10-14,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,10.83,kg,3635,3635,1,Volailles Dupont,2024-10-14,19.17,6.9
2024-10-14,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.02,kg,3637,3637,1,Volailles Dupont,2024-10-15,9.150000000000002,6.7
2024-10-14,1,Poulet frais,Aliment,ENTREE,,20.85,kg,3640,3640,1,Volailles Dupont,2024-10-16,30.000000000000004,6.5
2024-10-14,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,3638,3638,2,Poissonnerie Martin,2024-10-14,0.0,5.5
2024-10-14,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3641,3641,2,Poissonnerie Martin,2024-10-16,20.0,7.3
2024-10-14,3,Pain frais,Aliment,SORTIE,DESTRUCTION,40.0,kg,3639,3639,3,Boulangerie Moderne,2024-10-14,0.0,4.7
2024-10-14,3,Pain frais,Aliment,ENTREE,,40.0,kg,3642,3642,3,Boulangerie Moderne,2024-10-16,40.0,5.2
2024-10-14,4,Lait entier,Aliment,SORTIE,DESTRUCTION,35.38,L,3628,3628,7,Laiterie Régionale,2024-10-14,0.0,7.2
2024-10-14,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,9.45,kg,3620,3620,7,Laiterie Régionale,2024-10-20,21.789999999999996,2.9
2024-10-14,5,Yaourt nature,Aliment,ENTREE,,84.0,kg,3643,3643,7,Laiterie Régionale,2024-10-29,105.78999999999999,7.8
2024-10-14,6,Fromage frais,Aliment,SORTIE,DESTRUCTION,12.16,kg,3629,3629,6,Fromagerie du Mont,2024-10-14,0.0,6.8
2024-10-14,7,Beurre,Aliment,SORTIE,CONSOMMATION,3.94,kg,3621,3621,7,Laiterie Régionale,2024-10-28,17.57000000000002,5.8
2024-10-14,8,Viande de boeuf,Aliment,SORTIE,DESTRUCTION,14.129999999999999,kg,3630,3630,8,Boucherie Centrale,2024-10-14,0.0,4.1
2024-10-14,9,Légumes frais,Aliment,SORTIE,CONSOMMATION,29.35,kg,3622,3622,10,Maraîcher Local,2024-10-15,60.21,5.1
2024-10-14,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,22.97,kg,3623,3623,10,Maraîcher Local,2024-10-16,43.230000000000004,3.6
2024-10-14,11,Oeufs,Aliment,ENTREE,,560.0,unité,3644,3644,11,Ferme Avicole,2024-11-10,585.6500000000004,5.4
2024-10-14,12,Riz,Aliment,SORTIE,CONSOMMATION,14.99,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,92.18999999999973,3.8
2024-10-14,12,Riz,Aliment,ENTREE,,210.0,kg,3645,3645,14,Épicerie Grossiste,2025-06-10,302.1899999999997,6.9
2024-10-14,13,Pâtes,Aliment,SORTIE,CONSOMMATION,10.78,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,71.79000000000008,4.5
2024-10-14,13,Pâtes,Aliment,ENTREE,,168.0,kg,3646,3646,14,Épicerie Grossiste,2025-07-30,239.79000000000008,7.7
2024-10-14,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.32,L,3595,3595,14,Épicerie Grossiste,2025-08-05,13.3099999999999,6.9
2024-10-14,14,Huile végétale,Aliment,ENTREE,,70.0,L,3647,3647,14,Épicerie Grossiste,2025-04-28,83.3099999999999,4.6
2024-10-14,15,Farine,Aliment,SORTIE,CONSOMMATION,5.71,kg,3596,3596,15,Minoterie Régionale,2025-02-02,54.28000000000002,7.6
2024-10-14,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.38,L,3548,3548,18,Hygiène Pro,2026-07-20,13.81999999999993,
2024-10-14,16,Détergent sol,Entretien,ENTREE,,86.18,L,3648,3648,18,Hygiène Pro,2026-08-23,99.99999999999994,
2024-10-14,17,Désinfectant,Entretien,ENTREE,,118.76,L,3649,3649,18,Hygiène Pro,2026-03-26,119.99999999999994,
2024-10-14,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.72,L,3597,3597,18,Hygiène Pro,2026-01-09,85.24,
2024-10-15,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,9.150000000000002,kg,3637,3637,1,Volailles Dupont,2024-10-15,20.85,4.9
2024-10-15,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,9.03,kg,3640,3640,1,Volailles Dupont,2024-10-16,11.820000000000002,6.6
2024-10-15,1,Poulet frais,Aliment,ENTREE,,18.18,kg,3650,3650,1,Volailles Dupont,2024-10-17,30.0,7.2
2024-10-15,2,Poisson blanc,Aliment,SORTIE,CONSOMMATION,5.92,kg,3641,3641,2,Poissonnerie Martin,2024-10-16,14.08,4.1
2024-10-15,3,Pain frais,Aliment,SORTIE,CONSOMMATION,17.99,kg,3642,3642,3,Boulangerie Moderne,2024-10-16,22.01,7.7
2024-10-15,4,Lait entier,Aliment,ENTREE,,105.0,L,3651,3651,7,Laiterie Régionale,2024-10-21,105.0,4.7
2024-10-15,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,8.42,kg,3620,3620,7,Laiterie Régionale,2024-10-20,97.36999999999999,7.5
2024-10-15,6,Fromage frais,Aliment,ENTREE,,30.0,kg,3652,3652,6,Fromagerie du Mont,2024-10-22,30.0,7.5
2024-10-15,7,Beurre,Aliment,SORTIE,CONSOMMATION,4.56,kg,3621,3621,7,Laiterie Régionale,2024-10-28,13.010000000000023,6.0
2024-10-15,8,Viande de boeuf,Aliment,ENTREE,,40.0,kg,3653,3653,8,Boucherie Centrale,2024-10-20,40.0,4.6
2024-10-15,9,Légumes frais,Aliment,SORTIE,DESTRUCTION,60.21,kg,3622,3622,10,Maraîcher Local,2024-10-15,0.0,2.6
2024-10-15,10,Fruits frais,Aliment,SORTIE,CONSOMMATION,19.32,kg,3623,3623,10,Maraîcher Local,2024-10-16,23.910000000000004,4.4
2024-10-15,11,Oeufs,Aliment,SORTIE,CONSOMMATION,25.650000000000446,unité,3592,3592,11,Ferme Avicole,2024-10-24,560.0,5.4
2024-10-15,11,Oeufs,Aliment,SORTIE,CONSOMMATION,35.99999999999955,unité,3644,3644,11,Ferme Avicole,2024-11-10,524.0000000000005,6.5
2024-10-15,12,Riz,Aliment,SORTIE,CONSOMMATION,14.8,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,287.38999999999976,6.3
2024-10-15,13,Pâtes,Aliment,SORTIE,CONSOMMATION,11.07,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,228.72000000000008,2.8
2024-10-15,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,3.42,L,3647,3647,14,Épicerie Grossiste,2025-04-28,79.8899999999999,7.0
2024-10-15,15,Farine,Aliment,SORTIE,CONSOMMATION,6.15,kg,3596,3596,15,Minoterie Régionale,2025-02-02,48.130000000000024,4.0
2024-10-15,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.09,L,3548,3548,18,Hygiène Pro,2026-07-20,96.90999999999994,
2024-10-15,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,4.84,L,3649,3649,18,Hygiène Pro,2026-03-26,115.15999999999994,
2024-10-15,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.4,L,3597,3597,18,Hygiène Pro,2026-01-09,78.84,
2024-10-16,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,11.820000000000002,kg,3640,3640,1,Volailles Dupont,2024-10-16,18.18,4.2
2024-10-16,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,11.24,kg,3650,3650,1,Volailles Dupont,2024-10-17,6.9399999999999995,6.2
2024-10-16,1,Poulet frais,Aliment,ENTREE,,23.06,kg,3654,3654,1,Volailles Dupont,2024-10-19,30.0,5.9
2024-10-16,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,14.08,kg,3641,3641,2,Poissonnerie Martin,2024-10-16,0.0,8.0
2024-10-16,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3655,3655,2,Poissonnerie Martin,2024-10-17,20.0,3.4
2024-10-16,3,Pain frais,Aliment,SORTIE,DESTRUCTION,22.01,kg,3642,3642,3,Boulangerie Moderne,2024-10-16,0.0,3.8
2024-10-16,3,Pain frais,Aliment,ENTREE,,40.0,kg,3656,3656,3,Boulangerie Moderne,2024-10-18,40.0,7.1
2024-10-16,4,Lait entier,Aliment,SORTIE,CONSOMMATION,33.54,L,3651,3651,7,Laiterie Régionale,2024-10-21,71.46000000000001,6.4
2024-10-16,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,11.0,kg,3620,3620,7,Laiterie Régionale,2024-10-20,86.36999999999999,2.4
2024-10-16,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,6.34,kg,3652,3652,6,Fromagerie du Mont,2024-10-22,23.66,4.1
2024-10-16,7,Beurre,Aliment,SORTIE,CONSOMMATION,4.91,kg,3621,3621,7,Laiterie Régionale,2024-10-28,8.100000000000023,6.4
2024-10-16,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.07,kg,3653,3653,8,Boucherie Centrale,2024-10-20,32.93,5.2
2024-10-16,10,Fruits frais,Aliment,SORTIE,DESTRUCTION,23.910000000000004,kg,3623,3623,10,Maraîcher Local,2024-10-16,0.0,5.5
2024-10-16,11,Oeufs,Aliment,SORTIE,CONSOMMATION,73.17,unité,3644,3644,11,Ferme Avicole,2024-11-10,450.83000000000044,6.8
2024-10-16,12,Riz,Aliment,SORTIE,CONSOMMATION,0.5399999999999832,kg,3593,3593,14,Épicerie Grossiste,2025-05-05,286.84999999999974,2.1
2024-10-16,12,Riz,Aliment,SORTIE,CONSOMMATION,14.090000000000018,kg,3645,3645,14,Épicerie Grossiste,2025-06-10,272.7599999999997,4.8
2024-10-16,13,Pâtes,Aliment,SORTIE,CONSOMMATION,8.25,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,220.47000000000008,3.2
2024-10-16,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.26,L,3647,3647,14,Épicerie Grossiste,2025-04-28,75.6299999999999,3.7
2024-10-16,15,Farine,Aliment,SORTIE,CONSOMMATION,5.43,kg,3596,3596,15,Minoterie Régionale,2025-02-02,42.700000000000024,4.3
2024-10-16,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.01,L,3548,3548,18,Hygiène Pro,2026-07-20,93.89999999999993,
2024-10-16,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,3.47,L,3649,3649,18,Hygiène Pro,2026-03-26,111.68999999999994,
2024-10-16,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,5.38,L,3597,3597,18,Hygiène Pro,2026-01-09,73.46,
2024-10-17,1,Poulet frais,Aliment,SORTIE,DESTRUCTION,6.9399999999999995,kg,3650,3650,1,Volailles Dupont,2024-10-17,23.060000000000002,4.8
2024-10-17,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,8.05,kg,3654,3654,1,Volailles Dupont,2024-10-19,15.009999999999998,3.5
2024-10-17,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,3655,3655,2,Poissonnerie Martin,2024-10-17,0.0,3.1
2024-10-17,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3657,3657,2,Poissonnerie Martin,2024-10-18,20.0,4.1
2024-10-17,3,Pain frais,Aliment,SORTIE,CONSOMMATION,16.8,kg,3656,3656,3,Boulangerie Moderne,2024-10-18,23.2,5.8
2024-10-17,4,Lait entier,Aliment,SORTIE,CONSOMMATION,26.05,L,3651,3651,7,Laiterie Régionale,2024-10-21,45.41000000000001,4.1
2024-10-17,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,2.3699999999999957,kg,3620,3620,7,Laiterie Régionale,2024-10-20,84.0,3.7
2024-10-17,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,6.9200000000000035,kg,3643,3643,7,Laiterie Régionale,2024-10-29,77.08,2.5
2024-10-17,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,4.51,kg,3652,3652,6,Fromagerie du Mont,2024-10-22,19.15,5.8
2024-10-17,7,Beurre,Aliment,SORTIE,CONSOMMATION,4.88,kg,3621,3621,7,Laiterie Régionale,2024-10-28,3.220000000000023,3.6
2024-10-17,8,Viande de boeuf,Aliment,SORTIE,CONSOMMATION,7.28,kg,3653,3653,8,Boucherie Centrale,2024-10-20,25.65,7.6
2024-10-17,11,Oeufs,Aliment,SORTIE,CONSOMMATION,69.43,unité,3644,3644,11,Ferme Avicole,2024-11-10,381.40000000000043,7.6
2024-10-17,12,Riz,Aliment,SORTIE,CONSOMMATION,13.55,kg,3645,3645,14,Épicerie Grossiste,2025-06-10,259.2099999999997,2.7
2024-10-17,13,Pâtes,Aliment,SORTIE,CONSOMMATION,10.54,kg,3594,3594,14,Épicerie Grossiste,2025-06-12,209.93000000000006,2.4
2024-10-17,14,Huile végétale,Aliment,SORTIE,CONSOMMATION,4.89,L,3647,3647,14,Épicerie Grossiste,2025-04-28,70.7399999999999,2.0
2024-10-17,15,Farine,Aliment,SORTIE,CONSOMMATION,5.62,kg,3596,3596,15,Minoterie Régionale,2025-02-02,37.08000000000003,2.1
2024-10-17,16,Détergent sol,Entretien,SORTIE,CONSOMMATION,3.98,L,3548,3548,18,Hygiène Pro,2026-07-20,89.91999999999993,
2024-10-17,17,Désinfectant,Entretien,SORTIE,CONSOMMATION,5.49,L,3649,3649,18,Hygiène Pro,2026-03-26,106.19999999999995,
2024-10-17,18,Savon liquide,Entretien,SORTIE,CONSOMMATION,6.77,L,3597,3597,18,Hygiène Pro,2026-01-09,66.69,
2024-10-18,1,Poulet frais,Aliment,SORTIE,CONSOMMATION,10.65,kg,3654,3654,1,Volailles Dupont,2024-10-19,4.359999999999998,3.0
2024-10-18,1,Poulet frais,Aliment,ENTREE,,25.64,kg,3658,3658,1,Volailles Dupont,2024-10-20,30.0,2.5
2024-10-18,2,Poisson blanc,Aliment,SORTIE,DESTRUCTION,20.0,kg,3657,3657,2,Poissonnerie Martin,2024-10-18,0.0,6.0
2024-10-18,2,Poisson blanc,Aliment,ENTREE,,20.0,kg,3659,3659,2,Poissonnerie Martin,2024-10-20,20.0,5.4
2024-10-18,3,Pain frais,Aliment,SORTIE,DESTRUCTION,23.2,kg,3656,3656,3,Boulangerie Moderne,2024-10-18,0.0,2.4
2024-10-18,3,Pain frais,Aliment,ENTREE,,40.0,kg,3660,3660,3,Boulangerie Moderne,2024-10-20,40.0,7.3
2024-10-18,4,Lait entier,Aliment,SORTIE,CONSOMMATION,27.18,L,3651,3651,7,Laiterie Régionale,2024-10-21,18.23000000000001,2.6
2024-10-18,4,Lait entier,Aliment,ENTREE,,105.0,L,3661,3661,7,Laiterie Régionale,2024-10-24,123.23000000000002,7.0
2024-10-18,5,Yaourt nature,Aliment,SORTIE,CONSOMMATION,11.85,kg,3643,3643,7,Laiterie Régionale,2024-10-29,65.23,6.0
2024-10-18,6,Fromage frais,Aliment,SORTIE,CONSOMMATION,5.6,kg,3652,3652,6,Fromagerie du Mont,2024-10-22,13.549999999999999,4.3
